user,course,course_grade,course_topic,easy_correct,medium_correct,hard_correct,upcoming_assignment,days_to_deadline,target
31,CMSC351,77.80203113052855,Huffmans Algorithm,93.81980469460082,68.0744872627435,75.94211559807997,1,0.6123165868958155,0.41361157648575997
31,CMSC351,77.80203113052855,P and NP,79.02055247193161,57.64568888855661,76.94511443712067,0,,0.1955322502390005
31,COMM107,94.44150652479594,Informative Presentation,68.69623473400307,74.19319282031654,99.35164165268758,1,0.6163599689246043,0.5212963554374861
31,COMM107,94.44150652479594,Persuasive Presentation,66.80035348443599,55.71566252545971,47.040269912869306,0,,0.10460810839694232
31,COMM107,94.44150652479594,Small Group Presentation,92.8528540182974,52.74003885174568,59.82441870981804,0,,0.2718482197704831
31,COMM107,94.44150652479594,Final Presentation,88.8139793605556,76.00287419446232,82.34316981272872,0,,0.42242461160044065
31,MATH240,98.67643256030485,Systems of Linear Equations,96.49529796800519,91.80734711087055,83.28130051955115,1,0.754566885751231,0.47760095850977424
31,MATH240,98.67643256030485,Row Reduction and Echelon Forms,87.63635028395356,88.79979267484065,59.14222575008161,0,,0.2660235926515236
31,MATH240,98.67643256030485,Vector Equations,66.54290903358381,91.37936803337166,77.7517936906662,1,0.7294046714802078,0.45581354887004777
31,MATH240,98.67643256030485,The Matrix Equation,74.92764082912566,93.7289449650148,66.35749744595299,0,,0.31472121215864896
31,MATH240,98.67643256030485,Solution Sets of Linear Systems,97.70193210099748,72.82143705752091,96.48289654816139,1,0.9744115645464966,0.4993455715359011
31,MATH240,98.67643256030485,Linear Independence,76.12675045929792,53.03779821334822,71.1933157573726,1,0.4188338715434957,0.48005583733979373
31,MATH240,98.67643256030485,Introduction to Linear Transformations,89.49651354812063,86.08715676366984,86.72519402515685,0,,0.45436844828528994
31,MATH240,98.67643256030485,The Matrix of a Linear Transformation,75.82548544127194,82.06766590471912,85.65390942912198,0,,0.3625673330710731
31,MATH240,98.67643256030485,Matrix Operations,94.8315199969868,98.2035561457516,93.09408031939792,1,0.8407220442847309,0.32888583191943166
31,MATH240,98.67643256030485,The Inverse of a Matrix,68.51089212525154,72.77739526730835,56.83253890569808,0,,0.4142576375783655
31,MATH240,98.67643256030485,Characterizations of Invertible Matrices,97.06936614674653,96.59772058777169,71.86161911290726,1,0.30545531834530615,0.7454689531121014
31,MATH240,98.67643256030485,Subspaces of Rn,92.3742644759229,94.26555463386596,41.91106431862913,0,,0.3144495269533324
31,MATH240,98.67643256030485,Introduction to Determinants,86.13951165315927,83.17334948574859,82.6022858273197,1,0.11141160723105759,0.47692994958084167
31,MATH240,98.67643256030485,Properties of Determinants,76.84316434773677,67.73807537747665,67.27632645190108,1,0.046897947538779294,0.6376236275817218
31,MATH240,98.67643256030485,"Cramers Rule, Volume, and Linear Transformations",86.85229352023941,54.56400703286206,68.81063112212165,0,,0.37394258859677787
31,MATH240,98.67643256030485,Vector Spaces and Subspaces,88.79126218956496,95.48185733968411,82.75896442293653,1,0.6732429766273968,0.5994398644637366
31,MATH240,98.67643256030485,"Null Spaces, Column Spaces, Row Spaces, and Linear Transformations",93.03158213841735,86.09343819911861,99.92018844191506,1,0.16217304527962761,0.6472274537968833
31,MATH240,98.67643256030485,Linearly Independent Sets and Bases,85.56411434275961,94.29165285452711,97.86616735380635,0,,0.38803170904193285
31,MATH240,98.67643256030485,Coordinate Systems,97.2133049286839,81.61473469211138,65.1681040580215,0,,0.08277599434700084
31,MATH240,98.67643256030485,The Dimension of a Vector Space,75.33373900468749,79.18403951081369,88.1823624320928,0,,0.1569547748368622
31,MATH240,98.67643256030485,Change of Basis,76.91112645973669,94.48013198808754,84.00034859913842,0,,0.4214952335916457
31,MATH240,98.67643256030485,Eigenvectors and Eigenvalues,92.27223206280034,93.34593631507023,83.95935017888425,0,,0.40133282217730837
31,MATH240,98.67643256030485,The Characteristic Equation,87.52259421856012,84.6615011807108,99.23498819408499,1,0.7187020403298878,0.4676519446361298
31,MATH240,98.67643256030485,Diagonalization,92.4901403458387,96.34821229928316,74.79734938393575,1,0.8402239719324883,0.5266565039739044
31,MATH240,98.67643256030485,Eigenvectors and Linear Transformations,95.12237939866375,76.53847709032378,61.81796325467706,1,0.8713192658422062,0.42002640260332247
31,MATH240,98.67643256030485,Complex Eigenvalues,83.38986359284331,70.3366603396227,99.63006219985294,1,0.3837545888874976,0.6526313248073049
31,MATH240,98.67643256030485,"Inner Product, Length, and Orthogonality",81.48795923925556,78.15042877066638,64.90030967121236,0,,0.39156384562588364
31,MATH240,98.67643256030485,Orthogonal Sets,86.03463282552028,57.370761713781306,83.12875606842739,0,,0.3620367222138077
31,MATH240,98.67643256030485,Orthogonal Projections,75.60774597859833,89.17108813568832,58.801092205752816,1,0.8569957396582115,0.6885464687272599
31,MATH240,98.67643256030485,The Gram-Schmidt Process,95.48973321164209,70.14404788193688,82.44201632283047,0,,0.398343238967402
31,MATH240,98.67643256030485,Least-Squares Problems,90.28776351053875,65.12196246710815,63.24640466535506,1,0.26635176869999067,0.463671981566124
31,MATH240,98.67643256030485,Machine Learning and Linear Models,80.9201875520045,90.33607094971086,67.54166629043458,1,0.37853397287401236,0.6398018523900254
31,MATH240,98.67643256030485,Inner Product Spaces,86.62232094743067,97.89056870033644,73.94559052733703,1,0.07675756071135831,0.6938387702005623
31,MATH240,98.67643256030485,Diagonalization of Symmetric Matrices,94.27365052769895,94.87437459022836,49.48957091230834,1,0.9671842689025961,0.5656302563590148
31,MATH240,98.67643256030485,The Singular Value Decomposition,81.54089135528328,77.7821066654122,64.68371443771223,1,0.3352373392197483,0.46594851664684633
31,MATH241,91.77428128993344,3D,78.43329156223308,85.14177701069035,88.42011686657396,1,0.4964251255983049,0.5325705667191561
31,MATH241,91.77428128993344,"Points, Axes, Spheres, Distance",76.68602897254087,56.96875713446937,96.51386069450339,1,0.8022938869165184,0.5415292420998961
31,MATH241,91.77428128993344,Vectors,97.1118161052233,85.31338366797974,97.85558106177116,0,,0.3651404885366351
31,MATH241,91.77428128993344,Dot Product,93.57035327646422,91.92247078569379,85.93068598620823,1,0.08509741694571449,0.7889690363694393
31,MATH241,91.77428128993344,Cross Product,86.38218915257703,87.81952781976543,56.017179068084424,1,0.15595694429374973,0.5151344411801655
31,MATH241,91.77428128993344,Equations of Lines,79.80617555873756,86.49534449809607,87.75833918655147,1,0.6830465747937536,0.5117591207264389
31,MATH241,91.77428128993344,Equations of Planes,94.53625501539479,83.7061472299224,79.64558481013172,1,0.9095880277774006,0.5504046321891082
31,MATH241,91.77428128993344,Basics of Vector Valued Functions,75.4396598875706,79.72978306440979,93.55872961208084,0,,0.350363802248814
31,MATH241,91.77428128993344,Limits of Vector Valued Functions,76.65099180200029,85.61787227524745,85.51917822212741,1,0.5041293209353722,0.7165376637878564
31,MATH241,91.77428128993344,Derivatives and Integrals of Vector Valued Functions,81.30873963277935,88.79593306035977,64.23799710220523,0,,0.31217472498418947
31,MATH241,91.77428128993344,Curves and Associated Definitions,69.34091041432515,83.38590652722709,92.29414878425592,0,,0.42686868878341
31,MATH241,91.77428128993344,Tangents and Normals to Curves,96.8630015240182,88.02282502736993,66.0337746213981,1,0.2624947082591502,0.6157224640565707
31,MATH241,91.77428128993344,Functions of Several Variables,95.93018031271615,94.90665977595903,78.73272793264708,1,0.1323722897191978,0.723578840891909
31,MATH241,91.77428128993344,Partial Derivatives,69.14492632289148,73.89486682119934,75.31604281058361,0,,0.34947244146759976
31,MATH241,91.77428128993344,The Chain Rule,98.46106540410142,84.00078915701084,91.11713782978678,0,,0.41173334491139163
31,MATH241,91.77428128993344,The Directional Derivative,90.80189562819044,67.13240601944281,60.850705182334785,1,0.3685230769816862,0.544246117989185
31,MATH241,91.77428128993344,The Gradient,69.26939625673126,89.38311103454477,72.1787248420435,1,0.22181562296545065,0.6125026369337958
31,MATH241,91.77428128993344,Tangent Plane Approximation,82.18144162477986,97.23315149169348,79.540392749951,1,0.6893153739445045,0.6122821572671865
31,MATH241,91.77428128993344,Maxima and Minima,84.87800127072214,91.06760180005733,89.35489175645178,1,0.6648803652035898,0.6121049709157594
31,MATH241,91.77428128993344,Lagrange Multipliers,64.41963319840963,92.29451776972753,85.70450420914398,1,0.36358873718685625,0.667501551737851
31,MATH241,91.77428128993344,Double Integrals,79.29863936379255,85.15976225676158,62.81969812738831,1,0.9830049649325189,0.3910756240799665
31,MATH241,91.77428128993344,Double Integrals in Polar,77.16392798774446,90.86269481276804,83.7460296668874,1,0.24843374413110375,0.631304596768885
31,MATH241,91.77428128993344,Triple Integrals in Rectangular,97.02391800314913,86.22151192294449,65.73549254292564,0,,0.38329239069356463
31,MATH241,91.77428128993344,Triple Integrals in Polar,86.91618774396896,82.95195542189856,78.62845974499204,0,,0.41721802623373905
31,MATH241,91.77428128993344,Triple Integrals in Spherical,90.73551691022267,85.14707233086985,89.47251317303679,1,0.4407871756551095,0.5825998448150344
31,MATH241,91.77428128993344,Change of Variables,88.22589121243522,96.3233904274546,78.18732153129777,1,0.9625050915618191,0.4780362360282918
31,MATH241,91.77428128993344,Parametrization of Surfaces,72.1526359273009,70.16185046253163,82.10812166519209,1,0.6814689746993163,0.7119801699166413
31,MATH241,91.77428128993344,Vector Fields,74.87217801148867,93.54499145518973,61.158113712608895,1,0.005198783236533555,0.5926471209876953
31,MATH241,91.77428128993344,Line Integrals of Functions and VFs,75.40691105549621,62.06909647453872,94.7584759084157,1,0.6808008437986595,0.5367384010246156
31,MATH241,91.77428128993344,The Fundamental Theorem of Line Integrals,95.63072985391716,68.68451386271477,47.39660984924747,1,0.9425520393380106,0.488171292350215
31,MATH241,91.77428128993344,Greens Theorem,86.19269349546946,66.43312690912119,73.00223242616543,0,,0.28684155540398876
31,MATH241,91.77428128993344,Surface Integrals of Functions,80.09760588007468,78.79307387616602,87.85701222898655,0,,0.24849038928410028
31,MATH241,91.77428128993344,Surface Integrals of Vector Fields,81.09890114409114,84.02466818841187,90.99090735516492,0,,0.2956867054548639
31,MATH241,91.77428128993344,Stokes Theorem,97.72428592690494,68.41438897817793,85.89699870439853,0,,0.45011177444385503
31,MATH241,91.77428128993344,The Divergence Theorem (Gauss's theorem),94.84674452664176,75.29014971128743,86.19775052436891,1,0.3329945840392061,0.6945310578277768
31,MATH246,95.77256232017115,Introduction to First-Order DEs,80.22512400986788,89.22068595884278,54.636047384173864,1,0.3533206934619071,0.6289443746717233
31,MATH246,95.77256232017115,Linear First-Order DEs,88.56866475198213,96.68239210052431,82.56408977542935,1,0.823705516130188,0.6174366998353019
31,MATH246,95.77256232017115,Separable DEs,89.55935752997699,79.72821087763889,83.11432865653669,1,0.8469579244234037,0.4448771042701114
31,MATH246,95.77256232017115,Graphical Methods,82.89915296307808,73.45360500605986,69.70721403298694,1,0.4746308578567613,0.6562063867634648
31,MATH246,95.77256232017115,Applications,69.90470416222627,91.54941894015073,48.969274583780894,1,0.2133516407336421,0.457524341375391
31,MATH246,95.77256232017115,Approximation Methods,73.76367114076729,83.67776593437436,79.73027492117842,0,,0.2991849392849915
31,MATH246,95.77256232017115,Exact Differential Equations,90.02603884531388,93.26433135131025,88.07217411671509,0,,0.29880213349145673
31,MATH246,95.77256232017115,Introduction to Higher Order Linear Differential Equations,90.88369223291119,88.66197039849332,84.05338077436798,1,0.36443525145291755,0.5952906930993984
31,MATH246,95.77256232017115,Matrices and Determinants,90.69580401927404,94.56597262414846,87.49408005701665,1,0.9705051265628348,0.5643890050112625
31,MATH246,95.77256232017115,Homogeneous DEs - Method and Theory,80.00776222749202,67.47922326014968,40.62523663524921,1,0.3980141265368907,0.6817603814705324
31,MATH246,95.77256232017115,Homogeneous DEs with Constant Coefficients,67.70715178538299,81.71841812959211,51.86235712696509,1,0.4336751801833578,0.6532216128862074
31,MATH246,95.77256232017115,Nonhomogeneous DEs - Method and Theory,89.15356045983813,72.52005043222857,99.25644781175279,1,0.6261428077932837,0.6051271611618473
31,MATH246,95.77256232017115,The Method of Undetermined Coefficients,95.3224560761367,78.12974125958465,75.85151038311861,0,,0.3958280341930667
31,MATH246,95.77256232017115,Variation of Parameters,77.96628896058088,92.05546084489131,82.03547099794653,1,0.005823489885973032,0.48936916859944035
31,MATH246,95.77256232017115,Mechanical Vibrations,95.27175864433755,95.28545306319458,64.83424736609638,0,,0.3257577943052715
31,MATH246,95.77256232017115,Laplace Transforms,75.73105020595247,91.72778408121043,77.86019050557307,1,0.7705008018960406,0.39204933267685826
31,MATH246,95.77256232017115,Introduction to First Order Systems,77.35808841451482,99.74519287539464,84.0669773707697,1,0.9750997310732351,0.5230013467382661
31,MATH246,95.77256232017115,Matrix and Vector Essentials,67.88004144664788,87.08877439920104,96.36923487878678,1,0.8215687244980207,0.5923992553908445
31,MATH246,95.77256232017115,Notations and Theory for Systems,83.80363795933867,79.1277660935633,82.75863061684963,0,,0.3074060878773235
31,MATH246,95.77256232017115,Using Eigenpairs to Construct Solutions,90.4387941483306,73.71991211515589,79.1880044389377,1,0.5059164163908512,0.6749766822686758
31,MATH246,95.77256232017115,Graphing Solutions,93.56839070735073,71.68409474343903,53.98677771951704,1,0.49199083201756655,0.2267149000443996
31,MATH246,95.77256232017115,Hamiltonian Systems,79.21633557281604,87.30818135508613,90.26854684469062,1,0.8927800021913649,0.4284117961220128
31,MATH246,95.77256232017115,Linearization of Nonlinear Systems,97.65616717736916,92.02794004346806,66.70418172547419,0,,0.3101910162175365
31,MATH246,95.77256232017115,Population Dynamics,79.04207841966368,90.71058815451,98.28974334615118,1,0.0049325046093169345,0.6856429338424951
32,CMSC320,68.2344623429077,Introduction to Data Science and Data Type,85.99010255229626,72.6629064393964,80.68273704598445,0,,0.37488463336849065
32,CMSC320,68.2344623429077,Experiment Design,75.57841060703936,53.09910586470939,50.947192546465956,0,,0.2990178542647676
32,CMSC320,68.2344623429077,Pandas and SQL,86.3586010667417,68.4591316628456,58.51172106338446,1,0.44528907927531103,0.5415340869526589
32,CMSC320,68.2344623429077,"Probability, Distributions, and Summary Stats",70.13852032804509,75.16571895228026,84.68535237239156,1,0.6899948376885443,0.4151456653002648
32,CMSC320,68.2344623429077,Hypothesis Testing,75.34655751737955,91.37816096207618,78.35346693295168,1,0.4725662566178217,0.5336324089936942
32,CMSC320,68.2344623429077,Data Visualization,92.49106332490526,88.15556642648295,80.29217978599817,0,,0.00882135133488382
32,CMSC320,68.2344623429077,Data Exploration,86.2466012624591,62.95125136096141,66.66359283725966,0,,0.2729215321858124
32,CMSC320,68.2344623429077,Data Cleaning,71.72895154060623,97.54946116337639,40.50252706263237,1,0.9550417538136182,0.2667917597888071
32,CMSC320,68.2344623429077,Introduction to Machine Learning,82.63007437906383,64.006385671488,92.02627997027135,0,,0.34696815365692013
32,CMSC320,68.2344623429077,Feature Engineering,96.38767574918487,88.83898670868146,69.43220336735618,0,,0.14965179814416224
32,CMSC320,68.2344623429077,Decision Tree,79.40161565583031,75.84435160090867,72.96735473020654,1,0.3336242875834856,0.5553326119286556
32,CMSC320,68.2344623429077,Classifications,88.8542477327653,60.44132942111736,85.01685513213428,1,0.7612634918537929,0.37834448229701606
32,CMSC320,68.2344623429077,Regression,85.88008296378868,95.705936949334,84.9651546129919,0,,0.44952512381962595
32,CMSC320,68.2344623429077,Unsupervised Learning & Dimensionality Reduction,68.6153122505317,60.06337252813661,46.72696739485395,1,0.9826099368344189,0.3050333509161087
32,CMSC320,68.2344623429077,Introduction to Neural Network,83.02341466696812,60.79282100571671,63.48058248627251,0,,0.2859758149680685
32,CMSC320,68.2344623429077,Image Processing,83.72522975314274,77.47024263638308,49.160949924658325,0,,0.36299670991030636
32,CMSC320,68.2344623429077,Intro to Natural Language Processing,91.24648257174925,78.22283142236039,75.71568022461452,1,0.46436294334374406,0.4425788725081188
32,CMSC320,68.2344623429077,Introduction to Graph Theory,93.57233730679233,73.95325660820471,43.26834521782244,0,,0.425244787754429
32,CMSC320,68.2344623429077,Recommender System,79.7389621294535,65.02108911066898,48.174034566945544,1,0.9479085509512196,0.40963209335637485
32,CMSC320,68.2344623429077,Data Ethics,90.87947267291678,86.84656418299171,87.10706217372535,1,0.1390356693768532,0.5373880119210843
32,CMSC351,76.03090554333728,Introduction,68.39496950929188,99.21030913134474,93.30690728417481,1,0.4519694618331269,0.5197633906455676
32,CMSC351,76.03090554333728,Coin Changing,92.64195767483143,86.431359194886,87.61129377085115,1,0.6842741807372293,0.59904656995156
32,CMSC351,76.03090554333728,Big Notation,97.79789232764581,84.88547803646667,71.24793296061493,0,,0.3743390020027372
32,CMSC351,76.03090554333728,Rigorous Time,72.21516839571191,87.82513259549086,68.86714162929891,0,,0.23485011837221292
32,CMSC351,76.03090554333728,Maximum Contiguous Sum,70.28935871440548,66.01193575935623,62.9984007971711,1,0.6859314419083645,0.4670265581736602
32,CMSC351,76.03090554333728,BubbleSort,81.97960345741376,52.54389799376909,97.79650170541139,1,0.004438670964318381,0.5835470611953746
32,CMSC351,76.03090554333728,SelectionSort,92.99842653382929,80.1870211155019,80.8676088097402,0,,0.2361580857878698
32,CMSC351,76.03090554333728,InsertionSort,76.28511307878134,73.79685228907279,94.82098229117568,1,0.1135305255453346,0.6409518557745757
32,CMSC351,76.03090554333728,Binary Search,87.10178079516378,86.37491748435275,89.8639319047596,1,0.3838461167369578,0.5785293415046068
32,CMSC351,76.03090554333728,"Recurrence Relations, Trees, Digging Down",87.52586652780941,58.84728122261663,50.616901720989866,1,0.846292168170589,0.36053150432350395
32,CMSC351,76.03090554333728,Master Theorem,79.14753460636194,62.876059530315416,42.58402121598055,1,0.23856648254683321,0.6884867715545724
32,CMSC351,76.03090554333728,MergeSort,78.95216052100878,58.091397177389325,54.48960567953161,0,,0.348715831463074
32,CMSC351,76.03090554333728,Heaps and HeapSort,85.52654180870968,67.21076007066675,99.79018947476769,0,,0.2950691056095997
32,CMSC351,76.03090554333728,QuickSort,69.52623572641816,69.58459920887358,98.22781069012677,0,,0.4314186248868205
32,CMSC351,76.03090554333728,Limitations on Comparison-Based Sorting,69.81877470298038,84.64597343131099,92.3800502229758,0,,0.17251616967279174
32,CMSC351,76.03090554333728,CountingSort,60.451360723839,71.86283881684201,74.29761979428139,0,,0.30642586454261433
32,CMSC351,76.03090554333728,RadixSort,94.79547108446425,60.318764673038544,64.6294043043643,0,,0.5660946455534268
32,CMSC351,76.03090554333728,Integer Multiplication,96.48920797595535,99.90167367729251,83.0926278407163,1,0.6968099419976964,0.3805985829035151
32,CMSC351,76.03090554333728,Graphs,75.23017651646668,74.82391565735716,89.7636105976528,1,0.919851965459333,0.43287438558458613
32,CMSC351,76.03090554333728,Shortest Path,69.30016607261156,62.36017960873695,75.85323774381828,1,0.8692753684989226,0.5797645024353109
32,CMSC351,76.03090554333728,Breadth-First Traverse,86.92648400166023,92.76565010180121,60.864873949440096,1,0.15634847371520266,0.5840035231796499
32,CMSC351,76.03090554333728,Depth-First Traverse,75.78699327231773,93.94923027796833,62.90327367585422,1,0.4185298003105744,0.6110581346739908
32,CMSC351,76.03090554333728,Dijkstras Algorithm,92.43114719644748,84.1546844979722,91.7454301517596,1,0.10340934357003717,0.5808656892598062
32,CMSC351,76.03090554333728,Floyds Algorithm,80.99081992434998,54.24678918703535,59.937856315293224,0,,0.23957180795128785
32,CMSC351,76.03090554333728,Spanning Trees,67.55012113421465,82.01493669144253,75.33394435002317,1,0.6680340353362261,0.6450538370715931
32,CMSC351,76.03090554333728,Minimax Algorithm,72.52062234640222,63.85501496392318,45.06828511956303,1,0.7220078939769401,0.5646914634384658
32,CMSC351,76.03090554333728,Huffmans Algorithm,85.52443864840907,60.15528887848306,60.56695835511165,1,0.7044858843655424,0.4251316113604945
32,CMSC351,76.03090554333728,P and NP,95.99058971177381,61.35266907694515,79.71155525463857,0,,0.36262685283036045
32,COMM107,68.90795787123459,Informative Presentation,72.27134686576136,60.880259631709336,77.35057441570244,1,0.9637089720419285,0.56717322826628
32,COMM107,68.90795787123459,Persuasive Presentation,88.93758895799107,79.40241415627476,85.45365143572809,0,,0.28849555779151476
32,COMM107,68.90795787123459,Small Group Presentation,94.80802356127123,61.44550372645033,69.20309162237835,1,0.01895166757716915,0.6155216724643222
32,COMM107,68.90795787123459,Final Presentation,69.8084763388501,84.36764802336768,96.29866164227009,1,0.700172395686411,0.6057841331033724
32,MATH240,84.02350439404066,Systems of Linear Equations,91.35530820657259,76.76894709908507,85.20812394013956,0,,0.5055648168956395
32,MATH240,84.02350439404066,Row Reduction and Echelon Forms,94.24911607244381,98.81382506366829,74.7675398739027,1,0.3748337029978126,0.4273695480732893
32,MATH240,84.02350439404066,Vector Equations,93.16925654802242,56.69714810463816,81.91881515562993,1,0.8959850263990731,0.5423545690417455
32,MATH240,84.02350439404066,The Matrix Equation,79.99564302541567,62.668209877222864,84.4873696447168,1,0.33513863194895754,0.6330598283234011
32,MATH240,84.02350439404066,Solution Sets of Linear Systems,92.50144410856963,98.36393425967374,92.70001648740573,1,0.43985152163681307,0.6209920702894378
32,MATH240,84.02350439404066,Linear Independence,75.61991656882873,90.56616036082663,94.56340166644284,1,0.08868914913314463,0.6973276755071558
32,MATH240,84.02350439404066,Introduction to Linear Transformations,74.27454894016955,91.43211839224654,99.66210151175201,0,,0.1278780186966254
32,MATH240,84.02350439404066,The Matrix of a Linear Transformation,94.71453606613932,67.37663848181673,60.81637596962674,1,0.11486328441488491,0.6573164081683687
32,MATH240,84.02350439404066,Matrix Operations,63.576812001771444,90.83933663883178,74.11164392403474,0,,0.4639305786997455
32,MATH240,84.02350439404066,The Inverse of a Matrix,60.45649102641016,89.45028751462961,73.68223626283302,1,0.8987770285565758,0.4594582035046397
32,MATH240,84.02350439404066,Characterizations of Invertible Matrices,86.09859145836793,86.49938795492241,81.31538524524989,1,0.28464115834137804,0.685008495589333
32,MATH240,84.02350439404066,Subspaces of Rn,88.90730432549975,78.33769743478757,69.23925262588762,1,0.7024675273080547,0.4759329367501288
32,MATH240,84.02350439404066,Introduction to Determinants,93.5655982233996,88.35676773898399,97.60199913396134,0,,0.42731044953125363
32,MATH240,84.02350439404066,Properties of Determinants,97.67821262483184,93.65903098229938,70.62318447520124,1,0.8678258144366461,0.32683788925313073
32,MATH240,84.02350439404066,"Cramers Rule, Volume, and Linear Transformations",96.22467123531759,97.01040038756231,71.45878799908374,0,,0.28632259146491157
32,MATH240,84.02350439404066,Vector Spaces and Subspaces,79.73851973536395,70.37192805647163,95.13051001583905,1,0.09470224603939559,0.6586781627080687
32,MATH240,84.02350439404066,"Null Spaces, Column Spaces, Row Spaces, and Linear Transformations",81.35662371600978,91.44810507157108,71.372499105876,0,,0.40941911580956025
32,MATH240,84.02350439404066,Linearly Independent Sets and Bases,67.30097331348104,57.92367744960004,98.91381648613142,1,0.8579433358530264,0.41651630458261024
32,MATH240,84.02350439404066,Coordinate Systems,87.17455507076362,83.78624643125836,50.43477283165507,1,0.9440103657230345,0.564725276645308
32,MATH240,84.02350439404066,The Dimension of a Vector Space,82.3831191080941,80.2261311261908,49.42066154495541,0,,0.39205501429399875
32,MATH240,84.02350439404066,Change of Basis,86.86715411074697,99.93937441535377,71.39406094555277,1,0.6428915820676876,0.5151527286405165
32,MATH240,84.02350439404066,Eigenvectors and Eigenvalues,71.37797865418368,98.4662410532588,52.558615809303696,1,0.4276857466527939,0.505254913401238
32,MATH240,84.02350439404066,The Characteristic Equation,74.61340878937196,92.20208723945794,51.49063265627227,1,0.029080636013936068,0.656114732625674
32,MATH240,84.02350439404066,Diagonalization,86.93012917478158,61.17041092332049,40.46031751692652,1,0.6711257832495809,0.4433962190617367
32,MATH240,84.02350439404066,Eigenvectors and Linear Transformations,67.19025846408266,61.83744403993451,73.18406507619787,1,0.83902335401657,0.5556061871903474
32,MATH240,84.02350439404066,Complex Eigenvalues,83.06915011971894,93.5224794437077,64.58910610210799,0,,0.4286499206131533
32,MATH240,84.02350439404066,"Inner Product, Length, and Orthogonality",83.30712080158918,93.7245937052881,83.99634761214678,1,0.5017777981642275,0.4404835413636817
32,MATH240,84.02350439404066,Orthogonal Sets,88.65399305663341,68.4190573187571,98.38834830459467,0,,0.34410945727217435
32,MATH240,84.02350439404066,Orthogonal Projections,66.65588711382406,94.17084903910438,82.08463618887068,1,0.6400862935859527,0.5975653750311921
32,MATH240,84.02350439404066,The Gram-Schmidt Process,87.50269687402186,90.53493148949062,82.10761382940908,1,0.0008663044220117433,0.6391132960747316
32,MATH240,84.02350439404066,Least-Squares Problems,68.72014647698089,85.39685326083435,83.11757487753432,0,,0.4420028324526326
32,MATH240,84.02350439404066,Machine Learning and Linear Models,82.15064545916832,89.53796856177397,72.4499566536932,0,,0.1231218084493042
32,MATH240,84.02350439404066,Inner Product Spaces,77.37609776626896,83.46214227297008,52.12665450267767,1,0.26253960806403265,0.5037632169598566
32,MATH240,84.02350439404066,Diagonalization of Symmetric Matrices,75.6744895318118,93.16098340733654,82.92865721667637,1,0.49733368846447046,0.46526010665304685
32,MATH240,84.02350439404066,The Singular Value Decomposition,81.13918093162437,89.9241712400724,91.37922393909142,1,0.29014173295892,0.6488326871956654
32,MATH241,81.45185715242015,3D,64.94558747172678,92.78981096638412,65.37384178485668,1,0.6503948192070985,0.4276023485956124
32,MATH241,81.45185715242015,"Points, Axes, Spheres, Distance",76.78463344529396,85.80324715189911,79.76529718935555,1,0.5648473180866856,0.4870589772380513
32,MATH241,81.45185715242015,Vectors,92.58159486258839,69.39350669537697,71.3098454315691,1,0.5922319981480632,0.536841063569494
32,MATH241,81.45185715242015,Dot Product,81.78759803516151,91.35257430096931,98.46162478401658,0,,0.4034010185230934
32,MATH241,81.45185715242015,Cross Product,89.68050618604752,96.81635857476591,96.01981332527406,1,0.13082348351176876,0.6461449167663628
32,MATH241,81.45185715242015,Equations of Lines,93.68392862846652,76.07707978604303,87.52411282486922,1,0.3440441476609405,0.7087167839699696
32,MATH241,81.45185715242015,Equations of Planes,89.81030823252772,75.07585616635181,82.67407093484739,1,0.33065504550546476,0.4454213186152788
32,MATH241,81.45185715242015,Basics of Vector Valued Functions,80.89040283132515,74.14238973196184,97.4843165480119,1,0.7811785729692263,0.539117311147875
32,MATH241,81.45185715242015,Limits of Vector Valued Functions,81.58910403896947,63.56101467276281,70.09926475456275,0,,0.3224292151065268
32,MATH241,81.45185715242015,Derivatives and Integrals of Vector Valued Functions,60.11189577517953,99.50393736480899,90.98379665769492,0,,0.3721892030732712
32,MATH241,81.45185715242015,Curves and Associated Definitions,62.132978222540004,77.0844354156431,74.76303042218136,0,,0.3880663289577097
32,MATH241,81.45185715242015,Tangents and Normals to Curves,80.7357969589597,89.42923074128592,62.25136384847695,0,,0.40507184662774287
32,MATH241,81.45185715242015,Functions of Several Variables,66.40784503914674,71.60080164420674,97.00499386274649,1,0.9956947650200829,0.35282369784961093
32,MATH241,81.45185715242015,Partial Derivatives,93.22192261982238,98.67013659902267,57.53864565445665,1,0.15423401690456118,0.6000825341714131
32,MATH241,81.45185715242015,The Chain Rule,77.86409096279388,66.86476471800165,62.23711567891819,1,0.9490452016414198,0.7709687043933164
32,MATH241,81.45185715242015,The Directional Derivative,60.883110156295444,82.96190708955429,89.10212145336685,1,0.7778435486921346,0.5488136906179194
32,MATH241,81.45185715242015,The Gradient,90.41686716783933,54.069886130261544,65.61326796660738,1,0.40029381325931,0.5290917215818509
32,MATH241,81.45185715242015,Tangent Plane Approximation,95.5586598245743,77.03741135454351,76.54933855209747,0,,0.4715471440849078
32,MATH241,81.45185715242015,Maxima and Minima,67.84323388835712,98.31960383619366,91.0860050823477,1,0.8296744537215691,0.3868802629735051
32,MATH241,81.45185715242015,Lagrange Multipliers,81.93394030087215,74.63365251961568,65.96536840013579,1,0.7705633730384274,0.6105796128588198
